Room1,13-09-2019,09:54:58,0
Room1,13-09-2019,09:55:33,1
Room1,13-09-2019,09:56:07,0
Room1,13-09-2019,09:56:42,0
Room1,13-09-2019,09:57:17,1
Room1,13-09-2019,09:57:52,1
Room1,13-09-2019,09:58:26,1
Room1,13-09-2019,09:59:01,1
Room1,13-09-2019,09:59:36,0
Room1,13-09-2019,10:00:11,0
Room1,13-09-2019,10:00:46,0
Room1,13-09-2019,10:01:20,1
Room1,13-09-2019,10:01:55,0
Room1,13-09-2019,10:02:30,1
Room1,13-09-2019,10:03:05,0
Room1,13-09-2019,10:03:39,1
Room1,13-09-2019,10:04:14,1
Room1,13-09-2019,10:04:49,0
Room1,13-09-2019,10:05:23,1
Room1,13-09-2019,10:05:58,0
Room1,13-09-2019,10:06:33,1
Room1,13-09-2019,10:07:42,1
Room1,13-09-2019,10:08:17,1
Room1,13-09-2019,10:08:52,0
Room1,13-09-2019,10:09:27,0
Room1,13-09-2019,10:10:01,0
Room1,13-09-2019,10:10:36,1
Room1,13-09-2019,10:11:11,0
Room1,13-09-2019,10:11:45,1
Room1,13-09-2019,10:12:20,1
Room1,13-09-2019,10:12:55,1
Room1,13-09-2019,10:13:29,1
Room1,13-09-2019,10:14:04,0
Room1,13-09-2019,10:14:39,0
Room1,13-09-2019,10:15:14,0
Room1,13-09-2019,10:15:48,0
Room1,13-09-2019,10:16:23,1
Room1,13-09-2019,10:16:58,0
Room1,13-09-2019,10:17:33,0
Room1,13-09-2019,10:18:08,1
Room1,13-09-2019,10:18:42,0
Room1,13-09-2019,10:19:17,0
Room1,13-09-2019,10:19:52,0
Room1,13-09-2019,10:20:27,1
Room1,13-09-2019,10:21:02,0
Room1,13-09-2019,10:21:36,1
Room1,13-09-2019,10:22:11,0
Room1,13-09-2019,10:22:46,1
Room1,13-09-2019,10:23:21,0
Room1,13-09-2019,10:23:56,1
Room1,13-09-2019,10:24:30,0
Room1,13-09-2019,10:25:05,1
Room1,13-09-2019,10:25:40,0
Room1,13-09-2019,10:26:15,1
Room1,13-09-2019,10:26:49,0
Room1,13-09-2019,10:27:24,1
Room1,13-09-2019,10:27:59,0
Room1,13-09-2019,10:28:34,1
Room1,13-09-2019,10:29:09,0
Room1,13-09-2019,10:29:43,0
Room1,13-09-2019,10:30:18,1
Room1,13-09-2019,10:30:53,0
Room1,13-09-2019,10:31:28,0
Room1,13-09-2019,10:32:03,1
Room1,13-09-2019,10:32:37,0
Room1,13-09-2019,10:33:12,1
Room1,13-09-2019,10:33:47,1
Room1,13-09-2019,10:34:22,0
Room1,13-09-2019,10:34:57,1
Room1,13-09-2019,10:35:31,1
Room1,13-09-2019,10:36:06,1
Room1,13-09-2019,10:36:41,0
Room1,13-09-2019,10:37:16,1
Room1,13-09-2019,10:37:51,0
Room1,13-09-2019,10:38:26,1
Room1,13-09-2019,10:39:00,0
Room1,13-09-2019,10:39:35,0
Room1,13-09-2019,10:40:45,0
Room1,13-09-2019,10:41:20,1
Room1,13-09-2019,10:41:54,0
Room1,13-09-2019,10:43:04,1
Room1,13-09-2019,10:43:39,1
Room1,13-09-2019,10:44:14,1
Room1,13-09-2019,10:44:48,1
Room1,13-09-2019,10:45:58,0
Room1,13-09-2019,10:47:08,0
Room1,13-09-2019,10:48:17,0
Room1,13-09-2019,10:48:52,0
Room1,13-09-2019,10:49:27,1
Room1,13-09-2019,10:50:02,1
Room1,13-09-2019,10:50:36,0
Room1,13-09-2019,10:51:11,1
Room1,13-09-2019,10:51:46,1
Room1,13-09-2019,10:52:21,0
Room1,13-09-2019,10:52:56,0
Room1,13-09-2019,10:53:31,0
Room1,13-09-2019,10:54:05,1
Room1,13-09-2019,10:54:40,1
Room1,13-09-2019,10:55:15,0
Room1,13-09-2019,10:55:50,0
Room1,13-09-2019,10:56:25,1
Room1,13-09-2019,10:56:59,1
Room1,13-09-2019,10:58:44,1
Room1,13-09-2019,10:59:53,0
Room1,13-09-2019,11:00:28,0
Room1,13-09-2019,11:01:03,1
Room1,13-09-2019,11:01:38,0
Room1,13-09-2019,11:02:13,0
Room1,13-09-2019,11:02:48,1
Room1,13-09-2019,11:03:22,0
Room1,13-09-2019,11:03:57,0
Room1,13-09-2019,11:04:32,1
Room1,13-09-2019,11:05:07,0
Room1,13-09-2019,11:05:42,1
Room1,13-09-2019,11:06:17,0
Room1,13-09-2019,11:06:51,1
Room1,13-09-2019,11:07:26,1
Room1,13-09-2019,11:08:01,0
Room1,13-09-2019,11:08:36,1
Room1,13-09-2019,11:09:11,0
Room1,13-09-2019,11:09:45,1
Room1,13-09-2019,11:10:20,1
Room1,13-09-2019,11:10:55,0
Room1,13-09-2019,11:12:04,0
Room1,13-09-2019,11:12:39,0
Room1,13-09-2019,11:13:13,1
Room1,13-09-2019,11:13:48,1
Room1,13-09-2019,11:14:23,0
Room1,13-09-2019,11:14:58,1
Room1,13-09-2019,11:15:32,0
Room1,13-09-2019,11:16:07,0
Room1,13-09-2019,11:16:42,1
Room1,13-09-2019,11:17:16,1
Room1,13-09-2019,11:17:51,0
Room1,13-09-2019,11:18:26,0
Room1,13-09-2019,11:19:00,1
Room1,13-09-2019,11:19:35,0
Room1,13-09-2019,11:20:45,1
Room1,13-09-2019,11:21:20,0
Room1,13-09-2019,11:21:54,1
Room1,13-09-2019,11:22:29,0
Room1,13-09-2019,11:23:04,1
Room1,13-09-2019,11:23:39,1
Room1,13-09-2019,11:24:13,0
Room1,13-09-2019,11:24:48,0
Room1,13-09-2019,11:25:23,1
Room1,13-09-2019,11:25:58,1
Room1,13-09-2019,11:26:32,0
Room1,13-09-2019,11:27:07,0
Room1,13-09-2019,11:27:42,1
Room1,13-09-2019,11:28:16,0
Room1,13-09-2019,11:28:51,1
Room1,13-09-2019,11:29:26,0
Room1,13-09-2019,11:30:01,1
Room1,13-09-2019,11:30:35,0
Room1,13-09-2019,11:31:10,0
Room1,13-09-2019,11:31:45,1
Room1,13-09-2019,11:32:20,1
Room1,13-09-2019,11:32:54,1
Room1,13-09-2019,11:33:29,0
Room1,13-09-2019,11:34:04,0
Room1,13-09-2019,11:38:55,1
Room1,13-09-2019,11:39:30,1
Room1,13-09-2019,11:40:05,0
Room1,13-09-2019,11:40:40,1
Room1,13-09-2019,11:41:15,0
Room1,13-09-2019,11:41:50,1
Room1,13-09-2019,11:42:25,0
Room1,13-09-2019,11:43:00,0
Room1,13-09-2019,11:43:35,0
Room1,13-09-2019,11:44:10,0
Room1,13-09-2019,11:44:46,0
Room1,13-09-2019,11:45:21,1
Room1,13-09-2019,11:45:55,0
Room1,13-09-2019,11:46:30,0
Room1,13-09-2019,11:47:05,1
Room1,13-09-2019,11:47:40,0
Room1,13-09-2019,11:48:15,0
Room1,13-09-2019,11:48:50,1
Room1,13-09-2019,11:49:25,0
Room1,13-09-2019,11:50:00,1
Room1,13-09-2019,11:50:35,1
Room1,13-09-2019,11:51:10,1
Room1,13-09-2019,11:51:44,1
Room1,13-09-2019,11:52:19,0
Room1,13-09-2019,11:52:54,0
Room1,13-09-2019,11:53:29,0
Room1,13-09-2019,11:54:04,1
Room1,13-09-2019,11:54:39,0
Room1,13-09-2019,11:55:14,1
Room1,13-09-2019,11:55:48,0
Room1,13-09-2019,11:56:23,1
Room1,13-09-2019,11:56:58,0
Room1,13-09-2019,11:57:33,1
Room1,13-09-2019,11:58:08,0
Room1,13-09-2019,11:58:43,1
Room1,13-09-2019,11:59:17,0
Room1,13-09-2019,11:59:52,1
Room1,13-09-2019,12:00:27,0
Room1,13-09-2019,12:01:02,1
Room1,13-09-2019,12:01:37,0
Room1,13-09-2019,12:02:12,1
Room1,13-09-2019,12:02:47,1
Room1,13-09-2019,12:03:21,0
Room1,13-09-2019,12:03:56,1
Room1,13-09-2019,12:04:31,0
Room1,13-09-2019,12:05:06,1
Room1,13-09-2019,12:05:41,1
Room1,13-09-2019,12:06:16,1
Room1,13-09-2019,12:06:51,0
Room1,13-09-2019,12:07:26,0
Room1,13-09-2019,12:08:00,0
Room1,13-09-2019,12:08:35,1
Room1,13-09-2019,12:09:10,1
Room1,13-09-2019,12:09:45,1
Room1,13-09-2019,12:10:20,1
Room1,13-09-2019,12:10:55,1
Room1,13-09-2019,12:11:30,1
Room1,13-09-2019,12:12:04,0
Room1,13-09-2019,12:12:39,0
Room1,13-09-2019,12:13:14,1
Room1,13-09-2019,12:13:49,1
Room1,13-09-2019,12:14:24,1
Room1,13-09-2019,12:14:59,1
Room1,13-09-2019,12:15:34,0
Room1,13-09-2019,12:16:09,1
Room1,13-09-2019,12:16:43,1
Room1,13-09-2019,12:17:18,0
Room1,13-09-2019,12:17:53,0
Room1,13-09-2019,12:18:28,0
Room1,13-09-2019,12:19:03,0
Room1,13-09-2019,12:19:38,0
Room1,13-09-2019,12:20:13,0
Room1,13-09-2019,12:20:48,1
Room1,13-09-2019,12:21:22,0
Room1,13-09-2019,12:21:57,1
Room1,13-09-2019,12:22:32,0
Room1,13-09-2019,12:23:07,0
Room1,13-09-2019,12:23:42,0
Room1,13-09-2019,12:24:17,1
Room1,13-09-2019,12:24:52,1
Room1,13-09-2019,12:25:27,0
Room1,13-09-2019,12:26:01,0
Room1,13-09-2019,12:26:36,1
Room1,13-09-2019,12:27:11,0
Room1,13-09-2019,12:27:46,1
Room1,13-09-2019,12:28:21,0
Room1,13-09-2019,12:28:56,1
Room1,13-09-2019,12:29:31,0
Room1,13-09-2019,12:30:06,0
Room1,13-09-2019,12:30:40,1
Room1,13-09-2019,12:31:15,0
Room1,13-09-2019,12:31:50,0
Room1,13-09-2019,12:32:25,1
Room1,13-09-2019,12:33:00,0
Room1,13-09-2019,12:33:35,0
Room1,13-09-2019,12:34:10,1
Room1,13-09-2019,12:34:45,0
Room1,13-09-2019,12:35:19,0
Room1,13-09-2019,12:35:54,1
Room1,13-09-2019,12:36:29,0
Room1,13-09-2019,12:37:04,1
Room1,13-09-2019,12:37:39,1
Room1,13-09-2019,12:38:14,0
Room1,13-09-2019,12:38:49,0
Room1,13-09-2019,12:39:24,0
Room1,13-09-2019,12:39:59,1
Room1,13-09-2019,12:40:33,0
Room1,13-09-2019,12:41:08,0
Room1,13-09-2019,12:41:43,1
Room1,13-09-2019,12:42:18,0
Room1,13-09-2019,12:45:53,0
Room1,13-09-2019,12:46:28,1
Room1,13-09-2019,12:47:38,0
Room1,13-09-2019,12:48:13,0
Room1,13-09-2019,12:48:48,1
Room1,13-09-2019,12:49:23,0
Room1,13-09-2019,12:49:58,0
Room1,13-09-2019,12:50:33,0
Room1,13-09-2019,12:51:08,1
Room1,13-09-2019,12:51:43,1
Room1,13-09-2019,12:52:18,0
Room1,13-09-2019,12:52:52,1
Room1,13-09-2019,12:53:27,0
Room1,13-09-2019,12:54:02,0
Room1,13-09-2019,12:54:37,1
Room1,13-09-2019,12:55:12,0
Room1,13-09-2019,12:55:47,0
Room1,13-09-2019,12:56:22,1
Room1,13-09-2019,12:59:17,0
Room1,13-09-2019,12:59:52,0
Room1,13-09-2019,13:00:26,0
Room1,13-09-2019,13:01:02,0
Room1,13-09-2019,13:01:37,0
Room1,13-09-2019,13:02:11,1
Room1,13-09-2019,13:02:47,0
Room1,13-09-2019,13:03:22,0
Room1,13-09-2019,13:03:57,0
Room1,13-09-2019,13:04:32,0
Room1,13-09-2019,13:05:07,1
Room1,13-09-2019,13:05:42,0
Room1,13-09-2019,13:06:17,0
Room1,13-09-2019,13:06:52,0
Room1,13-09-2019,13:07:27,0
Room1,13-09-2019,13:08:02,0
Room1,13-09-2019,13:08:37,1
Room1,13-09-2019,13:09:12,0
Room1,13-09-2019,13:09:47,0
Room1,13-09-2019,13:10:22,0
Room1,13-09-2019,13:10:57,1
Room1,13-09-2019,13:11:32,0
Room1,13-09-2019,13:12:07,0
Room1,13-09-2019,13:12:42,1
Room1,13-09-2019,13:13:17,1
Room1,13-09-2019,13:13:52,0
Room1,13-09-2019,13:14:27,1
Room1,13-09-2019,13:15:02,0
Room1,13-09-2019,13:15:37,0
Room1,13-09-2019,13:16:12,1
Room1,13-09-2019,13:16:46,0
Room1,13-09-2019,13:17:21,1
Room1,13-09-2019,13:17:56,0
Room1,13-09-2019,13:18:31,1
Room1,13-09-2019,13:19:06,1
Room1,13-09-2019,13:19:41,0
Room1,13-09-2019,13:20:16,0
Room1,13-09-2019,16:31:43,1
Room1,13-09-2019,16:32:18,0
Room1,13-09-2019,16:32:52,1
Room1,13-09-2019,16:33:27,0
Room1,13-09-2019,16:34:02,0
Room1,13-09-2019,16:34:37,0
Room1,13-09-2019,16:35:12,1
Room1,13-09-2019,16:35:47,1
Room1,13-09-2019,16:36:22,0
Room1,13-09-2019,16:36:56,0
Room1,13-09-2019,16:37:31,1
Room1,13-09-2019,16:38:06,1
Room1,13-09-2019,16:38:41,0
Room1,13-09-2019,16:39:16,1
Room1,13-09-2019,16:39:50,0
Room1,13-09-2019,16:40:25,1
Room1,13-09-2019,16:40:59,0
Room1,13-09-2019,16:41:34,0
Room1,13-09-2019,16:42:08,0
Room1,13-09-2019,16:42:43,0
Room1,13-09-2019,16:43:18,1
Room1,13-09-2019,16:43:53,0
Room1,13-09-2019,16:44:28,0
Room1,13-09-2019,16:45:03,0
Room1,13-09-2019,16:45:38,0
Room1,13-09-2019,16:46:13,1
Room1,13-09-2019,16:46:47,0
Room1,13-09-2019,16:47:22,0
Room1,13-09-2019,16:47:57,0
Room1,13-09-2019,16:48:32,0
Room1,13-09-2019,16:49:07,0
Room1,13-09-2019,16:49:42,1
Room1,13-09-2019,16:50:16,0
Room1,13-09-2019,16:50:51,0
Room1,13-09-2019,16:51:26,0
Room1,13-09-2019,16:52:01,1
Room1,13-09-2019,16:52:36,0
Room1,13-09-2019,16:53:11,0
Room1,13-09-2019,16:53:47,1
Room1,13-09-2019,16:54:22,0
Room1,13-09-2019,16:54:57,0
Room1,13-09-2019,16:55:32,0
Room1,13-09-2019,16:56:07,1
Room1,13-09-2019,16:56:42,0
Room1,13-09-2019,16:57:17,1
Room1,13-09-2019,16:57:52,0
Room1,13-09-2019,16:58:27,1
Room1,13-09-2019,16:59:02,1
Room1,13-09-2019,16:59:37,0
Room1,13-09-2019,17:00:12,1
Room1,13-09-2019,17:01:22,0
Room1,13-09-2019,17:01:57,1
Room1,13-09-2019,17:02:32,0
Room1,13-09-2019,17:03:07,0
Room1,13-09-2019,17:03:42,1
Room1,13-09-2019,17:04:17,0
Room1,13-09-2019,17:04:52,0
Room1,13-09-2019,17:05:27,0
Room1,13-09-2019,17:06:02,0
Room1,13-09-2019,17:06:37,1
Room1,13-09-2019,17:07:12,0
Room1,13-09-2019,17:07:47,0
Room1,13-09-2019,17:08:22,0
Room1,13-09-2019,17:08:57,1
Room1,13-09-2019,17:09:32,0
Room1,13-09-2019,17:10:07,0
Room1,13-09-2019,17:10:42,1
Room1,13-09-2019,17:11:17,0
Room1,13-09-2019,17:11:52,0
Room1,13-09-2019,17:12:27,0
Room1,13-09-2019,17:13:03,1
Room1,13-09-2019,17:13:38,0
Room1,13-09-2019,17:14:13,0
Room1,13-09-2019,17:14:48,0
Room1,13-09-2019,17:15:22,1
Room1,13-09-2019,17:15:57,0
Room1,13-09-2019,17:16:32,0
Room1,13-09-2019,17:17:07,0
Room1,13-09-2019,17:17:41,1
Room1,13-09-2019,17:18:16,0
Room1,13-09-2019,17:18:51,0
Room1,13-09-2019,17:19:25,0
Room1,13-09-2019,17:20:00,1
Room1,13-09-2019,17:20:35,1
Room1,13-09-2019,17:21:09,0
Room1,13-09-2019,17:21:44,0
Room1,13-09-2019,17:22:19,1
Room1,13-09-2019,17:22:54,0
Room1,13-09-2019,17:23:28,0
Room1,13-09-2019,17:24:03,1
Room1,13-09-2019,17:24:38,1
Room1,13-09-2019,17:25:13,0
Room1,13-09-2019,17:25:47,1
Room1,13-09-2019,17:26:22,0
Room1,13-09-2019,17:26:57,0
Room1,13-09-2019,17:27:32,1
Room1,13-09-2019,17:28:07,0
Room1,13-09-2019,17:28:41,0
Room1,13-09-2019,17:29:16,0
Room1,13-09-2019,17:29:51,0
Room1,13-09-2019,17:30:26,0
Room1,13-09-2019,17:31:01,1
Room1,13-09-2019,17:31:36,0
Room1,14-09-2019,08:14:53,0
Room1,14-09-2019,08:15:11,1
Room1,14-09-2019,08:15:28,0
Room1,14-09-2019,08:15:45,0
Room1,14-09-2019,08:16:03,1
Room1,14-09-2019,08:16:20,0
Room1,14-09-2019,08:16:38,0
Room1,14-09-2019,08:16:55,1
Room1,14-09-2019,08:17:12,0
Room1,14-09-2019,08:17:30,0
Room1,14-09-2019,08:17:47,0
Room1,14-09-2019,08:18:04,0
Room1,14-09-2019,08:18:22,1
Room1,14-09-2019,08:18:39,0
Room1,14-09-2019,08:18:57,0
Room1,14-09-2019,08:19:14,0
Room1,14-09-2019,08:19:31,1
Room1,14-09-2019,08:19:49,0
Room1,14-09-2019,08:20:06,0
Room1,14-09-2019,08:20:24,0
Room1,14-09-2019,08:20:41,1
Room1,14-09-2019,08:20:58,0
Room1,14-09-2019,08:21:16,0
Room1,14-09-2019,08:21:33,0
Room1,14-09-2019,08:21:51,1
Room1,14-09-2019,08:22:08,0
Room1,14-09-2019,08:22:25,0
Room1,14-09-2019,08:22:43,0
Room1,14-09-2019,08:23:00,1
Room1,14-09-2019,08:23:17,0
Room1,14-09-2019,08:23:35,1
Room1,14-09-2019,08:23:52,1
Room1,14-09-2019,08:24:10,0
Room1,14-09-2019,08:24:27,0
Room1,14-09-2019,08:24:44,0
Room1,14-09-2019,08:25:02,0
Room1,14-09-2019,08:25:19,1
Room1,14-09-2019,08:25:37,0
Room1,14-09-2019,08:25:54,0
Room1,14-09-2019,08:26:11,0
Room1,14-09-2019,08:26:29,0
Room1,14-09-2019,08:26:46,1
Room1,14-09-2019,08:27:03,0
Room1,14-09-2019,08:27:21,0
Room1,14-09-2019,08:27:38,1
Room1,14-09-2019,08:27:56,0
Room1,14-09-2019,08:28:13,0
Room1,14-09-2019,08:28:30,0
Room1,14-09-2019,08:28:48,0
Room1,14-09-2019,08:29:05,0
Room1,14-09-2019,08:29:22,0
Room1,14-09-2019,08:29:40,0
Room1,14-09-2019,08:29:57,0
Room1,14-09-2019,08:30:14,0
Room1,14-09-2019,08:30:32,0
Room1,14-09-2019,08:30:49,0
Room1,14-09-2019,08:31:07,0
Room1,14-09-2019,08:31:24,0
Room1,14-09-2019,08:31:41,0
Room1,14-09-2019,08:31:59,0
Room1,14-09-2019,08:32:16,0
Room1,14-09-2019,08:32:33,0
Room1,14-09-2019,08:32:51,0
Room1,14-09-2019,08:33:08,0
Room1,14-09-2019,08:33:26,0
Room1,14-09-2019,08:33:43,0
Room1,14-09-2019,08:34:01,0
Room1,14-09-2019,08:34:18,0
Room1,14-09-2019,08:34:36,1
Room1,14-09-2019,08:34:53,0
Room1,14-09-2019,08:35:10,0
Room1,14-09-2019,08:35:28,0
Room1,14-09-2019,08:35:45,0
Room1,14-09-2019,08:36:03,0
Room1,14-09-2019,08:36:20,1
Room1,14-09-2019,08:36:38,0
Room1,14-09-2019,08:36:55,0
Room1,14-09-2019,08:37:13,0
Room1,14-09-2019,08:37:30,0
Room1,14-09-2019,08:37:48,0
Room1,14-09-2019,08:38:05,0
Room1,14-09-2019,08:38:23,1
Room1,14-09-2019,08:38:40,0
Room1,14-09-2019,08:38:58,0
Room1,14-09-2019,08:39:33,0
Room1,14-09-2019,08:39:50,0
Room1,14-09-2019,08:40:08,0
Room1,14-09-2019,08:40:25,0
Room1,14-09-2019,08:40:42,1
Room1,14-09-2019,08:41:00,0
Room1,14-09-2019,08:41:17,0
Room1,14-09-2019,08:41:35,1
Room1,14-09-2019,08:41:52,0
Room1,14-09-2019,08:42:10,1
Room1,14-09-2019,08:42:27,1
Room1,14-09-2019,08:42:45,0
Room1,14-09-2019,08:43:02,0
Room1,14-09-2019,08:43:20,0
Room1,14-09-2019,08:43:37,0
Room1,14-09-2019,08:43:55,0
Room1,14-09-2019,08:44:12,0
Room1,14-09-2019,08:44:30,0
Room1,14-09-2019,08:44:47,0
Room1,14-09-2019,08:45:05,0
Room1,14-09-2019,08:45:22,1
Room1,14-09-2019,08:45:40,0
Room1,14-09-2019,08:45:57,0
Room1,14-09-2019,08:46:15,0
Room1,14-09-2019,08:46:32,0
Room1,14-09-2019,08:46:50,0
Room1,14-09-2019,08:47:07,0
Room1,14-09-2019,08:47:25,0
Room1,14-09-2019,08:47:42,1
Room1,14-09-2019,08:48:00,0
Room1,14-09-2019,08:48:17,0
Room1,14-09-2019,08:48:34,0
Room1,14-09-2019,08:48:52,0
Room1,14-09-2019,08:49:09,1
Room1,14-09-2019,08:49:27,0
Room1,14-09-2019,08:49:44,0
Room1,14-09-2019,08:50:02,0
Room1,14-09-2019,08:50:19,0
Room1,14-09-2019,08:50:37,0
Room1,14-09-2019,08:50:54,1
Room1,14-09-2019,08:51:12,0
Room1,14-09-2019,08:51:29,0
Room1,14-09-2019,08:51:47,0
Room1,14-09-2019,08:52:04,0
Room1,14-09-2019,08:52:22,0
Room1,14-09-2019,08:52:39,1
Room1,14-09-2019,08:52:57,0
Room1,14-09-2019,08:53:14,0
Room1,14-09-2019,08:53:32,0
Room1,14-09-2019,08:53:49,1
Room1,14-09-2019,08:54:07,0
Room1,14-09-2019,08:54:24,0
Room1,14-09-2019,08:54:42,0
Room1,14-09-2019,08:54:59,1
Room1,14-09-2019,08:55:17,0
Room1,14-09-2019,08:55:34,0
Room1,14-09-2019,08:55:52,0
Room1,14-09-2019,08:56:09,0
Room1,14-09-2019,08:56:27,1
Room1,14-09-2019,08:56:44,0
Room1,14-09-2019,08:57:37,0
Room1,14-09-2019,08:57:54,0
Room1,14-09-2019,08:58:11,0
Room1,14-09-2019,08:58:29,0
Room1,14-09-2019,08:58:46,1
Room1,14-09-2019,08:59:04,0
Room1,14-09-2019,08:59:21,0
Room1,14-09-2019,08:59:39,1
Room1,14-09-2019,08:59:56,0
Room1,14-09-2019,09:00:13,0
Room1,14-09-2019,09:00:31,0
Room1,14-09-2019,09:00:48,1
Room1,14-09-2019,09:01:06,0
Room1,14-09-2019,09:01:23,0
Room1,14-09-2019,09:01:41,1
Room1,14-09-2019,09:01:58,0
Room1,14-09-2019,09:02:16,0
Room1,14-09-2019,09:02:33,0
Room1,14-09-2019,09:02:51,1
Room1,14-09-2019,09:03:08,0
Room1,14-09-2019,09:03:25,0
Room1,14-09-2019,09:03:43,0
Room1,14-09-2019,09:04:00,1
Room1,14-09-2019,09:04:18,0
Room1,14-09-2019,09:04:35,0
Room1,14-09-2019,09:04:53,0
Room1,14-09-2019,09:05:10,0
Room1,14-09-2019,09:05:28,1
Room1,14-09-2019,09:05:45,0
Room1,14-09-2019,09:06:02,0
Room1,14-09-2019,09:06:20,0
Room1,14-09-2019,09:06:37,0
Room1,14-09-2019,09:06:55,1
Room1,14-09-2019,09:07:12,0
Room1,14-09-2019,09:07:30,0
Room1,14-09-2019,09:07:47,0
Room1,14-09-2019,09:08:05,1
Room1,14-09-2019,09:08:22,0
Room1,14-09-2019,09:08:39,0
Room1,14-09-2019,09:08:57,0
Room1,14-09-2019,09:09:14,0
Room1,14-09-2019,09:09:32,1
Room1,14-09-2019,09:09:49,0
Room1,14-09-2019,09:10:07,0
Room1,14-09-2019,09:10:24,0
Room1,14-09-2019,09:10:41,1
Room1,14-09-2019,09:10:59,0
Room1,14-09-2019,09:11:16,0
Room1,14-09-2019,09:11:34,0
Room1,14-09-2019,09:11:51,1
Room1,14-09-2019,09:12:09,0
Room1,14-09-2019,09:12:26,0
Room1,14-09-2019,09:12:43,0
Room1,14-09-2019,09:13:01,0
Room1,14-09-2019,09:13:18,1
Room1,14-09-2019,09:13:36,0
Room1,14-09-2019,09:13:53,0
Room1,14-09-2019,09:17:22,0
Room1,14-09-2019,09:17:40,0
Room1,14-09-2019,09:17:57,0
Room1,14-09-2019,09:18:15,1
Room1,14-09-2019,09:18:32,0
Room1,14-09-2019,09:18:49,0
Room1,14-09-2019,09:19:07,0
Room1,14-09-2019,09:19:24,0
Room1,14-09-2019,09:19:42,0
Room1,14-09-2019,09:19:59,1
Room1,14-09-2019,09:20:17,0
Room1,14-09-2019,09:20:34,0
Room1,14-09-2019,09:20:51,0
Room1,14-09-2019,09:21:09,0
Room1,14-09-2019,09:21:26,0
Room1,14-09-2019,09:21:44,1
Room1,14-09-2019,09:22:01,0
Room1,14-09-2019,09:22:19,0
Room1,14-09-2019,09:22:36,1
Room1,14-09-2019,09:22:53,0
Room1,14-09-2019,09:23:11,0
Room1,14-09-2019,09:23:28,1
Room1,14-09-2019,09:23:46,0
Room1,14-09-2019,09:24:03,0
Room1,14-09-2019,09:24:20,0
Room1,14-09-2019,09:24:38,0
Room1,14-09-2019,09:24:55,0
Room1,14-09-2019,09:25:13,0
Room1,14-09-2019,09:25:30,0
Room1,14-09-2019,09:25:48,0
